# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 1990-01-01 to 1999-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
1995-11-17 21:00:00,Merrick (Long Island),NY,Chevron
1995-11-17 17:18:00,Simsbury,CT,
1995-11-17 00:30:00,Tacoma,WA,
1995-11-16 21:40:00,Elk Grove,CA,
1995-11-15 23:00:00,North East,MD,Oval
1995-11-15 22:30:00,Boulder,CO,Formation
1995-11-15 22:00:00,La Puente,CA,Other
1995-11-15 21:00:00,Cavite (Philippines),,Circle
1995-11-15 19:30:00,Milwaukee,WI,Fireball
1995-11-15 17:30:00,"Wednesbury, West Midlands (UK/England)",,Triangle
1995-11-15 03:00:00,Green Co.,TN,
1995-11-14 18:45:00,Midway,GA,
1995-11-14 18:30:00,American Canyon,CA,
1995-11-13 19:50:00,Lake Oswego,OR,
1995-11-13 00:15:00,Birmingham,AL,
1995-11-12 23:20:00,Roy,UT,Triangle
1995-11-12 21:00:00,Las Vegas,NV,
1995-11-12 19:00:00,Keesler AFB,MS,
1995-11-11 21:45:00,Kirkland,WA,
1995-11-11 19:00:00,Solvang,CA,
1995-11-11 18:25:00,Rock Island,WA,Light
1995-11-11 10:00:00,Pichacho Peak,AZ,Circle
1995-11-11 01:15:00,Eugene,OR,
1995-11-10 23:45:00,Brownsville,TX,Circle
1995-11-10 23:25:00,Auburn,WA,
1995-11-10 23:00:00,St. Thomas (Charlotte Amalie) (U. S. Virgin Islands),,Circle
1995-11-10 21:00:00,Eilmsport,PA,
1995-11-10 20:00:00,Embarrass,MN,Disk
1995-11-10 19:50:00,Beaverton,OR,
1995-11-09 16:30:00,Elizabeth,NJ,Oval
1995-11-08 19:00:00,Pilot Rock,OR,Light
1995-11-07 23:10:00,Rockland,CA,
1995-11-06 20:45:00,Lebanon,OR,
1995-11-06 00:20:00,Tampa,FL,
1995-11-06 00:15:00,St. Augustine,FL,
1995-11-05 23:20:00,Mascoutah,IL,
1995-11-05 21:45:00,Champaign,IL,
1995-11-05 18:00:00,Kirksville,MO,Sphere
1995-11-05 00:00:00,Lexington,KY,
1995-11-04 23:45:00,Alfalfa,OR,
1995-11-04 11:53:00,Chelan,WA,
1995-11-04 00:00:00,Brockton,MA,
1995-11-03 23:06:00,West Seattle,WA,
1995-11-03 23:00:00,Colton,CA,
1995-11-03 22:25:00,Belmont,CA,
1995-11-03 14:17:00,Maryland Hts.,MO,
1995-11-03 00:00:00,Albany,NY,
1995-11-01 22:30:00,Plano,TX,Sphere
1995-11-01 22:30:00,Daphne,AL,Triangle
1995-11-01 22:00:00,Fontana,CA,Other
1995-11-01 21:45:00,Sedro Woolley,WA,
1995-11-01 20:00:00,Stroudsburg,PA,Sphere
1995-11-01 18:30:00,San Juan/San Clemente,CA,Sphere
1995-11-01 16:00:00,Lake Forest,CA,Unknown
1995-11-01 11:40:00,Manson,WA,
1995-11-01 04:00:00,Palm Springs,CA,Triangle
1995-11-01 02:00:00,Randolph,MA,Circle
1995-11-01 02:00:00,Randolph,MA,Light
1995-11-01 00:30:00,Lakeport (near),CA,Light
1995-11-01 00:15:00,Bothell,WA,
1995-10-31 23:35:00,Regina (Canada),SA,Triangle
1995-10-31 22:05:00,West Hartford,CT,
1995-10-31 22:00:00,Rockdale County,GA,Circle
1995-10-31 21:10:00,Tacoma,WA,
1995-10-31 20:45:00,Startup,WA,
1995-10-31 19:00:00,Tacoma,WA,Light
1995-10-30 23:30:00,Seattle,WA,
1995-10-30 21:30:00,unknown,WA,Triangle
1995-10-29 21:40:00,Ellisville,MO,
1995-10-29 21:40:00,Kodak,TN,
1995-10-28 21:00:00,Antelope,CA,Unknown
1995-10-28 20:00:00,Auburn,WA,
1995-10-28 01:30:00,Greenwood,CA,
1995-10-27 21:23:00,Siletz,OR,
1995-10-27 20:28:00,Prince of Wales Island,AK,
1995-10-25 23:00:00,Puyallup,WA,Light
1995-10-25 22:00:00,"Sandals Royal Jamaican Resort, Montego Bay (Jamaica)",,Rectangle
1995-10-25 20:45:00,Sion Mills (Northern Ireland),,Fireball
1995-10-25 18:00:00,Center Valley,PA,Triangle
1995-10-25 16:55:00,Brunswick County,ND,
1995-10-24 02:00:00,Tyrrhenian Sea,,Sphere
1995-10-24 02:00:00,Hollister,CA,
1995-10-24 00:00:00,Oklahoma City,OK,Cigar
1995-10-23 21:30:00,Johnson City,TN,
1995-10-22 19:35:00,Auburn,CA,
1995-10-22 02:30:00,Bessemer,AL,
1995-10-21 22:20:00,Utica,NY,Disk
1995-10-21 22:00:00,Rochester,NY,Disk
1995-10-21 20:30:00,Franklinton,NC,Circle
1995-10-20 22:00:00,Medford,OR,Fireball
1995-10-20 22:00:00,Simi Valley,CA,Light
1995-10-20 22:00:00,Clayton,GA,Oval
1995-10-19 19:15:00,Beaverton,OR,
1995-10-19 09:15:00,Vancouver,WA,
1995-10-19 05:30:00,Rocky Point,WA,
1995-10-19 01:00:00,Colorado Springs,CO,Other
1995-10-19 00:00:00,Vancouver,WA,
1995-10-18 18:45:00,Grass Lake,MI,
1995-10-18 03:00:00,Tonopah (10 east bound m.m. 89),NV,Chevron
1995-10-17 21:38:00,Crescent City,CA,
1995-10-17 21:15:00,Mergas,GA,
1995-10-17 20:45:00,Miami,FL,
1995-10-17 03:15:00,Ponte Vedra Beach,FL,Other
1995-10-17 01:00:00,Brooksville,FL,Fireball
1995-10-16 05:57:00,Scofield Barracks,HI,
1995-10-15 23:30:00,Chatsworth,CA,Fireball
1995-10-15 23:00:00,Split (in former Yugoslavia),,Fireball
1995-10-15 22:15:00,Woodstock,CT,
1995-10-15 22:00:00,"Washington, D.C.",DC,Light
1995-10-15 22:00:00,Evansville,IN,Unknown
1995-10-15 21:00:00,Kallangur (Australia),,Fireball
1995-10-15 20:15:00,Emporia,VA,Light
1995-10-15 20:00:00,Cleveland,OH,Light
1995-10-15 18:15:00,Godfrey,IL,
1995-10-15 17:30:00,Westminster,SC,Unknown
1995-10-15 15:00:00,Lawton,OK,Sphere
1995-10-15 15:00:00,Hawesville,KY,Cigar
1995-10-15 01:45:00,Fostoria,OH,Diamond
1995-10-15 01:30:00,Santee,CA,Light
1995-10-14 23:20:00,Abilene,KS,
1995-10-14 22:30:00,Madison,WI,
1995-10-14 22:30:00,Spokane,WA,
1995-10-14 22:30:00,Troy,MT,
1995-10-14 22:30:00,Sandpoint,ID,
1995-10-14 22:30:00,Dayton,WA,
1995-10-14 20:05:00,Belmont,MI,Triangle
1995-10-14 13:25:00,Des Moines,WA,
1995-10-13 22:30:00,Meridith,MI,Light
1995-10-13 20:00:00,Tacoma,WA,
1995-10-13 06:30:00,New York City,NY,Light
1995-10-13 05:50:00,Crescent City,CA,
1995-10-12 20:30:00,Pueblo,CO,Triangle
1995-10-11 20:00:00,Huntington,WV,
1995-10-11 18:30:00,New York City (Brooklyn),NY,
1995-10-10 22:40:00,Oakland,CA,
1995-10-10 19:45:00,Milwaukee,WI,
1995-10-10 17:05:00,Puerto Rico (Puerto Rico),PR,
1995-10-09 02:00:00,Stirling (UK/Scotland),,Other
1995-10-09 00:00:00,Iowa City,IA,
1995-10-08 18:00:00,Phoenix,AZ,
1995-10-07 22:30:00,Jacksonville (in Mandarin),FL,triangle
1995-10-07 20:17:00,Wolf Lake,MI,
1995-10-07 20:15:00,Muskegon,MI,
1995-10-07 19:15:00,West Valley City,UT,
1995-10-06 19:00:00,Puyallup,WA,
1995-10-05 21:30:00,Slidell,LA,Formation
1995-10-05 19:00:00,North Las Vegas,NV,
1995-10-05 17:00:00,Avon,CT,Oval
1995-10-04 22:30:00,Seattle,WA,
1995-10-03 20:20:00,Fort Worth,TX,Disk
1995-10-03 23:15:00,Volinda,CA,
1995-10-02 19:50:00,Farmington,MN,
1995-10-02 16:08:00,Garberville,CA,
1995-10-02 12:00:00,Randers (Denmark),,Disk
1995-10-02 10:15:00,N. Providence,RI,
1995-10-02 00:20:00,Santa Rosa,CA,
1995-10-01 23:00:00,Dover,NH,Triangle
1995-10-01 22:30:00,Austin,TX,
1995-10-01 22:30:00,Piedmont,CA,
1995-10-01 22:00:00,Tinley Park,IL,Other
1995-10-01 22:00:00,Wantagh,NY,Triangle
1995-10-01 21:00:00,Vacaville,CA,
1995-10-01 21:00:00,Taunton (near) (UK/England),,Light
1995-10-01 21:00:00,UK/England,,Light
1995-10-01 18:30:00,Williamsburg,PA,Rectangle
1995-10-01 17:00:00,Ashland,KY,Disk
1995-10-01 16:30:00,Lake Oswego,OR,
1995-10-01 14:00:00,Lake Oswego,OR,
1995-10-01 12:00:00,Iowa City,IA,
1995-09-30 23:15:00,Canberra (Australia),,Light
1995-09-30 23:10:00,Troy,ME,
1995-09-30 23:00:00,Anderson,IN,
1995-09-30 21:00:00,Konstancin-Jeziorna (Poland),,Light
1995-09-30 20:00:00,Baltimore,MD,Disk
1995-09-30 19:00:00,Monroeville,IN,Triangle
1995-09-30 13:30:00,N. Providence,RI,
1995-09-29 19:30:00,Manchester,ME,
1995-09-29 19:30:00,Manchester,ME,
1995-09-29 19:00:00,Sacramento,CA,
1995-09-29 12:50:00,San Francisco,CA,
1995-09-28 21:50:00,Las Vegas,NV,
1995-09-28 21:00:00,Napa,CA,
1995-09-28 21:00:00,Scottsdale,AZ,fireball
1995-09-28 00:00:00,Copley,PA,
1995-09-27 22:00:00,Ringtown (2 mi.outstde),PA,Teardrop
1995-09-25 23:00:00,Ronan,MT,
1995-09-25 22:50:00,Polson,MT,
1995-09-25 22:30:00,Seattle,WA,Triangle
1995-09-25 21:18:00,Flushing,MI,
1995-09-25 20:00:00,Flushing,MI,
1995-09-25 15:45:00,Lake Oswego,OR,
1995-09-25 06:01:00,Salt Lake City,UT,
1995-09-25 00:00:00,Hernando,FL,Triangle
1995-09-24 23:00:00,Lynnwood,WA,
1995-09-24 20:45:00,Scappoose,OR,
1995-09-24 20:25:00,Boise,ID,
1995-09-24 20:00:00,Kissimmee,FL,Disk
1995-09-24 00:00:00,Maple Valley,WA,
1995-09-23 23:00:00,Thibodaux,LA,Other
1995-09-23 21:45:00,Delta (65 miles SW of),UT,Flash
1995-09-23 15:45:00,Lake Oswego,OR,
1995-09-23 06:30:00,Plaka (Naxos) (Greece),,Fireball
1995-09-23 00:00:00,Washington County,OR,
1995-09-22 05:40:00,Portland,OR,
1995-09-22 23:30:00,Lake Charles,LA,
1995-09-22 22:00:00,Brantford (Canada),ON,Light
1995-09-22 21:30:00,Redmond,WA,
1995-09-22 21:00:00,"Safford (Outside of, Mt. Graham)",AZ,Unknown
1995-09-22 16:00:00,Meridian,MS,Other
1995-09-22 03:00:00,Safford (BLM land 15 outside),AZ,Disk
1995-09-22 00:00:00,Virginia Beach,VA,
1995-09-21 23:00:00,Seattle,WA,
1995-09-21 21:00:00,Concordia,KS,
1995-09-20 23:30:00,Black Shear,GA,
1995-09-20 22:00:00,Sunflower,MS,Cylinder
1995-09-20 21:00:00,Puyallup,WA,
1995-09-20 21:00:00,Troy,MI,Changing
1995-09-20 19:30:00,Cold Bay,AK,Fireball
1995-09-20 18:30:00,Green Bay,WI,Diamond
1995-09-20 05:00:00,Wilberforce,OH,Oval
1995-09-20 03:30:00,Reno,NV,
1995-09-19 23:43:00,Humbolt,CA,
1995-09-19 22:46:00,Johnson City,TN,
1995-09-19 05:57:00,Stanford,CA,
1995-09-18 21:45:00,Kansas City,KS,
1995-09-18 20:55:00,Seattle,WA,
1995-09-18 18:40:00,N. Kingston,RI,
1995-09-18 04:20:00,Wilcox,AZ,
1995-09-18 04:10:00,Alturas,CA,
1995-09-17 20:00:00,Richardson,TX,
1995-09-17 00:30:00,Colorado Springs,CO,
1995-09-16 23:15:00,Merlin,OR,
1995-09-16 21:15:00,Seattle,WA,
1995-09-16 01:00:00,Wilsonville,OR,Light
1995-09-15 22:45:00,Corvallis,MT,
1995-09-15 22:30:00,Wyoming,PA,Unknown
1995-09-15 22:05:00,New York City,NY,
1995-09-15 22:00:00,Fort St. James (Canada),BC,Sphere
1995-09-15 22:00:00,La Habra,CA,Disk
1995-09-15 22:00:00,New York City,NY,
1995-09-15 21:00:00,Windham,ME,Light
1995-09-15 15:00:00,Seattle,WA,
1995-09-15 14:00:00,Las Vegas,NV,Other
1995-09-15 10:25:00,Redmond,WA,
1995-09-15 07:30:00,Poway,CA,Other
1995-09-15 07:00:00,Kissimmee,FL,Disk
1995-09-15 02:00:00,Wasilla,AK,Light
1995-09-14 21:45:00,Buffalo,NY,Other
1995-09-14 21:40:00,Douglas,AZ,
1995-09-14 20:40:00,Columbus (Canada),NB,
1995-09-14 19:00:00,Clairton,PA,
1995-09-14 05:05:00,Potter Valley,CA,
1995-09-14 03:55:00,Mason,MI,
1995-09-13 22:33:00,Silverdale,WA,
1995-09-13 05:05:00,Potter Valley,CA,
1995-09-13 04:25:00,Midvale,UT,
1995-09-13 01:39:00,Superior,AZ,
1995-09-13 00:30:00,Missoula,MT,
1995-09-13 00:20:00,Tallahassee,FL,
1995-09-13 00:10:00,Corpus Christi,TX,
1995-09-12 23:50:00,Orangeburg,NY,
1995-09-12 21:15:00,W. New Brunswick,NJ,
1995-09-12 10:21:00,North Haven,CT,
1995-09-12 08:58:00,Leadville,CO,
1995-09-11 23:30:00,New London,CT,
1995-09-11 23:23:00,Whitefish,MT,
1995-09-11 23:00:00,Melbourne,FL,Triangle
1995-09-11 22:15:00,Las Vegas,NV,
1995-09-11 16:30:00,Pierce City,MO,Cigar
1995-09-11 16:30:00,Pierce City,MO,Cigar
1995-09-11 16:25:00,Salt Lake City,UT,
1995-09-11 00:30:00,Groton,CT,Triangle
1995-09-10 22:00:00,Auburn,WA,
1995-09-10 21:12:00,Quebec (Canada),PQ,Light
1995-09-10 21:12:00,Valcatier (Military Base) (Canada),PQ,Light
1995-09-10 20:00:00,Effingham,IL,Cigar
1995-09-10 12:35:00,Las Vegas,NV,
1995-09-10 09:30:00,Marion,VA,Triangle
1995-09-10 01:00:00,Nixon,TX,Disk
1995-09-09 22:50:00,Silverdale,WA,
1995-09-09 19:05:00,Lake Oswego,OR,
1995-09-09 00:30:00,"St. Charles (1.5 mi north of, Randall Road)",IL,Chevron
1995-09-08 06:35:00,Portland,OR,
1995-09-07 03:30:00,Medford,OR,Circle
1995-09-06 23:02:00,Ashland,NH,Cylinder
1995-09-06 21:30:00,"Grand Canyon, North Rim",AZ,Light
1995-09-06 01:30:00,Stirling (UK/Scotland),,Other
1995-09-05 23:00:00,Boise,ID,
1995-09-05 18:00:00,Albuquerque,NM,Triangle
1995-09-05 15:00:00,Coweta,OK,Disk
1995-09-05 00:00:00,Mercer Island,WA,
1995-09-04 22:30:00,Colorado Springs,CO,
1995-09-04 05:45:00,Playa del Rey,CA,Light
1995-09-03 22:30:00,Virginia Beach,VA,
1995-09-03 15:00:00,West Simsbury,CT,
1995-09-02 23:00:00,New York City (Manhattan),NY,
1995-09-01 10:30:00,Eagle Butte,SD,Light
1995-09-01 10:00:00,Savannah,GA,Diamond
1995-09-01 09:30:00,Pahrump,NV,Light
1995-09-01 09:00:00,Pahrump,NV,Changing
1995-09-01 02:00:00,Ocean Shores,WA,Triangle
1995-08-31 05:15:00,Reno,NV,
1995-08-31 21:50:00,Mukilteo,WA,
1995-08-31 20:30:00,Randolph,NJ,
1995-08-30 23:10:00,Rock Valley,IA,Triangle
1995-08-30 05:40:00,Bakersfield,CA,
1995-08-30 05:35:00,Travis AFB,CA,
1995-08-30 05:30:00,Fresno,CA,
1995-08-29 21:45:00,Inglewood,CA,
1995-08-29 21:45:00,La Habra,CA,
1995-08-29 05:50:00,Boise,ID,
1995-08-29 02:00:00,Elizabethtown,KY,Triangle
1995-08-28 10:45:00,Burbank,CA,
1995-08-28 02:30:00,Castle Rock,CO,
1995-08-28 01:50:00,Mass City,MI,
1995-08-27 21:30:00,Oregon City,OR,
1995-08-27 21:00:00,Lost Lake,OR,
1995-08-27 13:10:00,Medford,OR,
1995-08-27 04:00:00,Los Angeles,CA,
1995-08-26 23:45:00,Phoenix,AZ,
1995-08-26 23:30:00,Dade County,FL,
1995-08-26 23:00:00,Williston,ND,
1995-08-26 21:15:00,Auburn,WA,
1995-08-26 20:00:00,Inyo Co.,CA,
1995-08-26 15:42:00,Provo,UT,
1995-08-26 10:00:00,Salida,CO,
1995-08-26 02:38:00,Interstate-5,CA,Cigar
1995-08-25 01:00:00,Morris,AL,Other
1995-08-25 23:00:00,Crescent City,CA,
1995-08-25 22:00:00,Toronto (Canada),ON,Diamond
1995-08-25 22:00:00,Sarasota,FL,
1995-08-25 20:30:00,Bothell,WA,
1995-08-25 20:00:00,Helena,MT,
1995-08-25 15:00:00,Kansas City,KS,
1995-08-25 13:26:00,Haslemere (UK/England),,Teardrop
1995-08-25 09:15:00,Olean,NY,Triangle
1995-08-25 03:00:00,Oxford,MA,Light
1995-08-25 01:30:00,Breezewood,PA,
1995-08-25 00:44:00,Nelson Ledges,OH,Sphere
1995-08-25 00:42:00,Niles,OH,Disk
1995-08-25 00:40:00,Pittsburgh,PA,Unknown
1995-08-25 00:40:00,Greensburg,PA,
1995-08-25 00:40:00,Adamsville,PA,
1995-08-25 00:40:00,Monticello,NY,
1995-08-25 00:40:00,Cleveland,OH,
1995-08-25 00:40:00,Edinboro,PA,
1995-08-25 00:40:00,Monticello,NY,Circle
1995-08-25 00:30:00,Cheektowaga (near),NY,Unknown
1995-08-25 00:00:00,Detroit,MI,Other
1995-08-24 23:00:00,Algonquin Park (Canada),ON,Light
1995-08-24 21:00:00,Battle Creek,MI,
1995-08-24 00:00:00,Den Haag (Netherlands),,Other
1995-08-23 23:50:00,Louisville,KY,
1995-08-23 21:00:00,Upland,CA,
1995-08-23 20:35:00,Anaheim,CA,
1995-08-23 16:35:00,Puyallup,WA,
1995-08-23 01:30:00,London (Canada),ON,Light
1995-08-22 23:25:00,Tempe,AZ,
1995-08-22 22:17:00,Fontana,CA,
1995-08-22 22:15:00,Fontana,CA,
1995-08-22 22:00:00,Bothell,WA,
1995-08-22 21:45:00,Prescott,AZ,
1995-08-22 21:30:00,Phoenix,AZ,
1995-08-22 01:00:00,Greensburg,KY,Rectangle
1995-08-21 21:55:00,Olathe,KS,
1995-08-21 21:30:00,Seattle,WA,
1995-08-21 21:00:00,Laporte,WA,
1995-08-21 20:35:00,Tacoma,WA,
1995-08-21 02:00:00,La Crosse,WI,
1995-08-21 00:30:00,Dowling,MI,
1995-08-20 23:00:00,Holly,WA,
1995-08-20 23:00:00,Shapleigh,ME,
1995-08-20 21:35:00,Culver City,CA,
1995-08-20 13:45:00,Colonial Beach,VA,
1995-08-20 11:30:00,Cantwell (80 miles east of); Clearwater Mtns.,AK,Circle
1995-08-20 10:55:00,Beaverton,OR,
1995-08-20 04:00:00,Bowman,SC,Triangle
1995-08-20 02:00:00,Brunswick,OH,Disk
1995-08-19 21:00:00,Hayworth,IL,
1995-08-19 01:15:00,Forest Lake,MN,
1995-08-18 22:45:00,Dearborn,MI,Triangle
1995-08-18 15:00:00,Salt Lake City,UT,
1995-08-18 01:00:00,Kearney,MO,
1995-08-17 00:00:00,Newalla,OK,Other
1995-08-17 23:00:00,Granite,WA,
1995-08-17 20:45:00,McKenzie,ND,
1995-08-17 19:45:00,South Park,WA,
1995-08-16 23:30:00,Redmond,WA,Unknown
1995-08-16 23:00:00,Sumner,WA,
1995-08-16 23:00:00,Williston,VT,
1995-08-16 21:30:00,Aurora,IL,Triangle
1995-08-16 20:00:00,Omaha,NE,Disk
1995-08-15 11:00:00,Hoh River,WA,
1995-08-15 22:30:00,Nideggen (Germany),,Changing
1995-08-15 22:00:00,Davis,CA,Cone
1995-08-15 21:30:00,Brunswick,ME,Other
1995-08-15 21:30:00,Crescent City,CA,
1995-08-15 21:05:00,Grand Haven,MI,Unknown
1995-08-15 21:00:00,Hampton,VA,Other
1995-08-15 21:00:00,Sandpoint,ID,Disk
1995-08-15 20:00:00,Victoria (Canada),BC,Changing
1995-08-15 20:00:00,Flagstaff,AZ,Oval
1995-08-15 20:00:00,Connecticut (unspecifice),CT,Triangle
1995-08-15 17:30:00,Hampton,TN,Cigar
1995-08-15 17:00:00,Chatsworth (Fort Mountain Community),GA,Teardrop
1995-08-15 16:00:00,Aleppo (Syria),,Disk
1995-08-15 13:30:00,"Pidley, Huntingdon (UK/England)",,Disk
1995-08-15 06:00:00,Yankton,SD,Oval
1995-08-15 05:29:00,Fife,WA,
1995-08-15 05:28:00,Vashon Island,WA,
1995-08-15 05:15:00,Arcadia Shores,WA,
1995-08-15 04:30:00,Tacoma,WA,
1995-08-15 01:00:00,Appalachian,NY,Light
1995-08-15 00:00:00,Cuena Park,CA,Light
1995-08-15 00:00:00,Cottonwood,AZ,Other
1995-08-14 23:00:00,Redmond,WA,Light
1995-08-14 21:40:00,Tacoma,WA,
1995-08-14 20:50:00,Martinez,CA,
1995-08-14 20:30:00,Silverton,OR,Triangle
1995-08-14 18:30:00,Burgess Hill (UK/England),,Formation
1995-08-14 10:30:00,Snoqualmie Pass,WA,
1995-08-14 05:30:00,Federal Way,WA,
1995-08-13 23:10:00,Coon Valley,WI,
1995-08-13 22:00:00,Ft. Dick,CA,
1995-08-13 22:00:00,Gig Harbor,WA,
1995-08-13 21:05:00,Martinez,CA,
1995-08-13 18:30:00,Las Vegas,NV,Triangle
1995-08-13 16:50:00,Redmond,WA,
1995-08-13 11:00:00,Newaygo,MI,Chevron
1995-08-13 05:00:00,Putman,CT,
1995-08-12 23:56:00,Lancaster,WA,
1995-08-12 21:43:00,Seattle,WA,
1995-08-12 21:34:00,Naples,FL,
1995-08-12 21:25:00,Bellevue,WA,
1995-08-12 21:00:00,Enola,PA,Fireball
1995-08-12 21:00:00,Laughlin,NV,Light
1995-08-12 20:29:00,Arlington,WA,Triangle
1995-08-12 17:00:00,Interstate 10,FL,Circle
1995-08-12 15:00:00,Willamsburg,VA,Disk
1995-08-12 03:30:00,South of Sarasota,FL,Changing
1995-08-12 01:00:00,Fort Myers Beach,FL,
1995-08-11 08:40:00,Sacramento,CA,
1995-08-11 04:00:00,Puyallup,WA,
1995-08-11 01:32:00,Beaverton,OR,
1995-08-10 21:45:00,Oakland,CA,
1995-08-10 21:00:00,Panguitch,UT,Light
1995-08-10 00:00:00,Northern Alberta (Canada),AB,Chevron
1995-08-09 21:25:00,Fresno,CA,
1995-08-09 20:30:00,Bournemouth (UK/England),,Sphere
1995-08-09 02:10:00,"I-64 (MM 94, westbound)",IN,Triangle
1995-08-08 23:00:00,Alum Creek,WV,Unknown
1995-08-08 23:00:00,Tucson,AZ,
1995-08-08 22:40:00,Clinton,MO,
1995-08-08 21:30:00,Oregon City,OR,
1995-08-08 04:00:00,Clearwater,FL,
1995-08-08 00:40:00,Portland,OR,
1995-08-07 23:00:00,Berthid,CO,
1995-08-07 17:00:00,Memphis,TN,Disk
1995-08-07 12:00:00,Bakersfield,CA,
1995-08-07 00:30:00,Bakersfield,CA,
1995-08-06 23:45:00,Bakersfield,CA,
1995-08-06 22:30:00,Kalamazoo,MI,
1995-08-06 21:57:00,Moosehead Lake,ME,
1995-08-06 21:00:00,Reno,NV,Formation
1995-08-06 20:50:00,Bakersfield,CA,
1995-08-06 18:45:00,Bakersfield,CA,
1995-08-06 04:00:00,Lacey,WA,
1995-08-06 00:00:00,Redwood,CA,
1995-08-05 23:15:00,Woodland,WA,
1995-08-05 22:00:00,Phillips,WI,Unknown
1995-08-05 21:30:00,Woodland,WA,
1995-08-05 18:37:00,Santee,CA,Light
1995-08-05 01:05:00,Richmond,KY,Other
1995-08-04 23:15:00,Bothell,WA,
1995-08-04 23:00:00,Santa Rosa,CA,
1995-08-04 22:30:00,Crescent Lake,WA,
1995-08-04 21:35:00,Sacramento,CA,
1995-08-04 21:30:00,Nashua,NH,Rectangle
1995-08-04 20:00:00,Shelton,WA,
1995-08-04 02:40:00,Vancouver,WA,
1995-08-04 02:05:00,Lynnwood,WA,
1995-08-04 01:15:00,Bellevue,WA,
1995-08-04 01:00:00,Hazel Dell,WA,
1995-08-03 23:00:00,Aurora,CO,
1995-08-02 22:35:00,Lynnwood,WA,
1995-08-02 19:34:00,Deming,NM,
1995-08-02 13:30:00,Stanwood,WA,
1995-08-01 23:00:00,South Beach,FL,Triangle
1995-08-01 22:45:00,Seattle,WA,
1995-08-01 22:10:00,Tacoma,WA,
1995-08-01 22:00:00,Pflugerville,TX,Sphere
1995-08-01 21:45:00,Jack Fork Mountains,OK,Light
1995-08-01 18:00:00,Las Vegas,NV,Flash
1995-08-01 16:00:00,Hull (UK/England),,Triangle
1995-08-01 14:00:00,South East Merced,CA,Diamond
1995-08-01 01:45:00,Van Nuys,CA,Changing
1995-08-01 00:00:00,London,OH,Teardrop
1995-07-31 21:30:00,Sarasota,FL,
1995-07-31 23:45:00,Morris Plains,NJ,
1995-07-31 00:00:00,Trenton,NJ,
1995-07-30 22:45:00,San Fernando,CA,
1995-07-30 22:05:00,Highpoint,NC,
1995-07-30 22:00:00,Baltimore,MD,
1995-07-30 22:00:00,Chippewa Falls,WI,Circle
1995-07-30 22:00:00,Newtown,CT,
1995-07-30 01:06:00,Bolivia,NC,
1995-07-30 00:10:00,San Fernando,CA,
1995-07-29 22:30:00,Culver City,CA,
1995-07-29 22:30:00,Portland,OR,
1995-07-29 21:24:00,Alicante (Spain),,Circle
1995-07-29 13:52:00,Puyallup,WA,
1995-07-29 02:00:00,Parshallville,MI,
1995-07-28 23:10:00,Clarksville,VA,
1995-07-28 15:15:00,Wauwatosa,WI,Sphere
1995-07-28 14:00:00,Racine,WI,
1995-07-28 03:45:00,Seattle,WA,
1995-07-28 00:15:00,Folsom,CA,
1995-07-28 00:10:00,Belmont,CA,
1995-07-28 00:01:00,Bakersfield,CA,
1995-07-27 23:20:00,Rochester,NY,
1995-07-27 21:30:00,Riverside,CA,
1995-07-27 13:52:00,Beaverton,OR,
1995-07-27 03:00:00,Buffalo,NY,Disk
1995-07-27 01:00:00,Belleville,IL,
1995-07-26 23:30:00,Toronto (Canada),ON,Formation
1995-07-26 22:30:00,Mason City,IA,
1995-07-26 00:00:00,Rotterdam (The Netherlands),,Formation
1995-07-25 23:00:00,Gabicce Mare (Italy),,Sphere
1995-07-25 20:30:00,Marion,SD,
1995-07-25 19:00:00,Chula Vista,CA,Circle
1995-07-25 15:00:00,West Seattle,WA,
1995-07-25 09:35:00,Ocate,NM,Light
1995-07-24 22:30:00,Arlington,IL,
1995-07-24 22:00:00,Romford (UK/England),,Egg
1995-07-24 21:00:00,Tooele,UT,Unknown
1995-07-24 03:00:00,Olympia,WA,
1995-07-23 23:00:00,Snake River,ID,
1995-07-22 20:00:00,Redding,CA,
1995-07-22 20:00:00,Springfield,IL,
1995-07-22 10:30:00,Santa Clara,CA,
1995-07-21 23:15:00,Philadelphia,PA,Light
1995-07-20 23:00:00,Bellevue,WA,
1995-07-20 22:25:00,Renton,WA,
1995-07-20 22:00:00,Erwin,TN,Sphere
1995-07-20 22:00:00,Arlington,MA,Formation
1995-07-20 21:32:00,Vista,CA,
1995-07-20 16:00:00,Mandan (south of),ND,Other
1995-07-20 12:30:00,Atlanta,GA,Circle
1995-07-20 02:15:00,Port Orchard,WA,
1995-07-20 02:00:00,Henry,TN,Light
1995-07-20 00:30:00,Waterloo (Canada),ON,Light
1995-07-19 22:40:00,Pacific,WA,
1995-07-19 21:00:00,Clinton Township,MI,Oval
1995-07-19 01:30:00,Sacramento,CA,
1995-07-19 00:30:00,Birmingham,AL,
1995-07-18 23:00:00,Fort Worth,TX,Sphere
1995-07-17 01:30:00,Holland County,AR,Changing
1995-07-16 21:30:00,Boone,NC,Oval
1995-07-16 20:00:00,Ringgold,GA,Triangle
1995-07-16 15:00:00,Cherry Hill,NJ,
