# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 1905-01-01 to 1989-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
1975-07-11 20:00:00,Mt. Hope,WI,Triangle
1975-07-10 23:45:00,Dartmouth (Canada),NS,Sphere
1975-07-10 19:00:00,Marlborough,CT,Disk
1975-07-10 01:00:00,Manchester,CT,Unknown
1975-07-09 20:30:00,Manchester (UK/England),,Triangle
1975-07-08 22:30:00,Midway/Marion,KY,Other
1975-07-08 22:00:00,Bellevue,WA,Cigar
1975-07-07 19:00:00,Fort Washakie,WY,Light
1975-07-05 23:00:00,Franconia Notch,NH,Cone
1975-07-04 14:00:00,Golden,CO,Sphere
1975-07-04 13:00:00,Marley Park,MD,Circle
1975-07-04 10:00:00,Fair Haven,NY,Sphere
1975-07-01 20:00:00,Kansas City,MO,Oval
1975-07-01 19:00:00,Hull (UK/England),,Triangle
1975-07-01 17:00:00,Baysville (Canada),ON,Other
1975-07-01 16:00:00,Toronto (Canada),ON,Other
1975-07-01 16:00:00,Marsh Creek,CA,Cigar
1975-07-01 13:20:00,Sandy Springs/Pendleton,SC,Light
1975-07-01 09:00:00,Coarsegold,CA,Circle
1975-07-01 03:00:00,Salt Lake City,UT,Light
1975-06-30 00:00:00,Greenwich,CT,Sphere
1975-06-30 23:00:00,,,
1975-06-30 23:00:00,El Monte,CA,Other
1975-06-30 23:00:00,Angeles Crest Forest,CA,Light
1975-06-30 22:00:00,Taupo (New Zealand),,Egg
1975-06-30 21:30:00,Lancaster,PA,Unknown
1975-06-30 21:00:00,Windsor,NC,Disk
1975-06-30 20:00:00,Miami,FL,Sphere
1975-06-30 20:00:00,Miami Beach,FL,Light
1975-06-30 20:00:00,Anderson,SC,Circle
1975-06-30 17:00:00,Denison,IA,Unknown
1975-06-30 15:00:00,Isabela (Puerto Rico),,Disk
1975-06-30 13:00:00,Keys,FL,Other
1975-06-30 13:00:00,Bourbonnais/Bradley,IL,Oval
1975-06-30 11:00:00,Louisville,KY,Circle
1975-06-30 09:30:00,Springfield,MO,Circle
1975-06-30 08:30:00,Oklahoma City,OK,Circle
1975-06-30 07:00:00,Carleton (Canada),QC,Disk
1975-06-30 03:00:00,Kimberly,WI,Triangle
1975-06-30 01:00:00,Fairmont,MN,Cigar
1975-06-30 00:00:00,Yorba Linda,CA,Formation
1975-06-30 00:00:00,Rocky Point,NY,Light
1975-06-30 00:00:00,Pensacola,FL,Other
1975-06-30 00:00:00,Salem,NJ,Fireball
1975-06-30 00:00:00,San Jose,CA,
1975-06-23 21:00:00,Arlington,TX,Triangle
1975-06-23 21:00:00,Arlington,TX,Triangle
1975-06-23 21:00:00,Arlington,TX,Triangle
1975-06-22 09:00:00,Lincoln,IL,Oval
1975-06-21 13:00:00,Sunbury,PA,Triangle
1975-06-21 12:00:00,Rock Island,IL,Other
1975-06-20 00:00:00,Warren,OH,Circle
1975-06-20 23:30:00,Bedford,MA,Light
1975-06-20 12:00:00,Brainerd (near),MN,Cigar
1975-06-20 11:30:00,"Spokane (14 Miles North of) , Deer Park (1/2 mile south of)",WA,Disk
1975-06-20 02:00:00,Brainerd (near),MN,Circle
1975-06-20 02:00:00,East Grand Forks,MN,Light
1975-06-15 00:00:00,Scarborough,ME,Disk
1975-06-15 23:00:00,Vitória (Brazil),,Circle
1975-06-15 23:00:00,Angeles Crest,CA,Other
1975-06-15 23:00:00,Scotts,MI,Oval
1975-06-15 22:00:00,Florence,SC,Rectangle
1975-06-15 22:00:00,Burna,KY,Light
1975-06-15 22:00:00,Richmond,VA,Disk
1975-06-15 21:00:00,Levittown,PA,Light
1975-06-15 21:00:00,Joliette (Canada),QC,Other
1975-06-15 21:00:00,Detroit,MI,Triangle
1975-06-15 20:00:00,Trujillo Alto (Puerto Rico),PR,Oval
1975-06-15 20:00:00,Minneapolis,MN,Triangle
1975-06-15 19:30:00,Okinawa (Japan),,Disk
1975-06-15 19:00:00,Hancock County,MS,Disk
1975-06-15 18:30:00,Riverside,CT,Disk
1975-06-15 18:30:00,Nulato,AK,Light
1975-06-15 18:00:00,Reisterstown,MD,Formation
1975-06-15 16:00:00,Baton Rouge,LA,Disk
1975-06-15 13:00:00,Fulton,NY,Disk
1975-06-15 12:30:00,Noxen,PA,Cigar
1975-06-15 11:00:00,China (northern location),,Rectangle
1975-06-15 10:00:00,Rifle,CO,Disk
1975-06-15 05:00:00,Praire Creek,IN,Unknown
1975-06-15 03:00:00,Hallandale,FL,Disk
1975-06-15 02:00:00,Caribbean Sea (Venezuela),,Unknown
1975-06-15 02:00:00,Cocoa Beach,FL,Triangle
1975-06-15 00:00:00,Bon Air,VA,Cigar
1975-06-15 00:00:00,Moe (Victoria) (Australia),,Disk
1975-06-10 22:00:00,Millville,NJ,Unknown
1975-06-10 22:00:00,Albany,NY,Light
1975-06-10 20:00:00,Rockdale,TX,Other
1975-06-10 02:30:00,Roberts Creek Mtn. (30m N. Ely),NV,Unknown
1975-06-10 02:00:00,Albany,NY,Cigar
1975-06-09 22:00:00,St. George (Canada),ON,Disk
1975-06-08 21:00:00,Winchester,IN,Fireball
1975-06-06 22:00:00,Lexington,KY,Circle
1975-06-06 17:00:00,Charlotte,NC,Disk
1975-06-06 12:00:00,Shacktinsk (Khazakhstan),,Cigar
1975-06-06 00:00:00,La Paz (Bolivia),,Sphere
1975-06-01 23:59:00,Nashville,TN,Light
1975-06-01 23:00:00,Minneapolis,MN,Triangle
1975-06-01 23:00:00,Longview,TX,Disk
1975-06-01 23:00:00,Escazu (Costa Rica),,
1975-06-01 22:00:00,Kennett Square,PA,Other
1975-06-01 22:00:00,Clovis,NM,Unknown
1975-06-01 22:00:00,Grandview (Canada),MB,Rectangle
1975-06-01 22:00:00,Sciotoville,OH,Other
1975-06-01 22:00:00,Sedro-Woolley,WA,Circle
1975-06-01 21:30:00,Robstown,TX,Oval
1975-06-01 21:30:00,Grand Island,NY,Oval
1975-06-01 21:00:00,Central,OK,Fireball
1975-06-01 21:00:00,Carthage,TX,Unknown
1975-06-01 21:00:00,Newnan,GA,Sphere
1975-06-01 21:00:00,Goffstown,NH,Sphere
1975-06-01 20:30:00,Kenmore,NY,Disk
1975-06-01 20:30:00,Kenmore,NY,Oval
1975-06-01 20:00:00,Williams,CA,Oval
1975-06-01 20:00:00,Surrey (Canada),BC,Light
1975-06-01 19:00:00,Silver Spring,PA,Disk
1975-06-01 19:00:00,Half Moon Bay,CA,Oval
1975-06-01 19:00:00,Denver,CO,Circle
1975-06-01 18:46:00,Cannon AFB/Clovis,NM,
1975-06-01 18:00:00,Milford,MA,Disk
1975-06-01 18:00:00,Scott AFB/Centralia (between),IL,
1975-06-01 17:00:00,Malasiqui Pangasinan (Philippines),,Disk
1975-06-01 15:00:00,Milwaukee,WI,Changing
1975-06-01 15:00:00,Leeds (UK/England),,Light
1975-06-01 13:00:00,Cold Spring,NY,Oval
1975-06-01 13:00:00,Youngstown,OH,Circle
1975-06-01 12:00:00,Lakewood,CA,Cigar
1975-06-01 12:00:00,Nashville,TN,Triangle
1975-06-01 12:00:00,Cerritos,CA,
1975-06-01 12:00:00,Daleville,IN,Disk
1975-06-01 03:00:00,Iowa City,IA,Disk
1975-06-01 02:00:00,Benton Harbor,MI,Disk
1975-06-01 00:10:00,Douglas,AZ,Circle
1975-06-01 00:00:00,Rhondda Valley (UK/Wales),,Cigar
1975-06-01 00:00:00,Clovis (Cannon AFB),NM,Light
1975-06-01 00:00:00,"Sydney (NSW, Australia)",,Rectangle
1975-05-30 20:00:00,Mountain Top,PA,Triangle
1975-05-25 23:00:00,Rochester,NY,Flash
1975-05-25 17:00:00,Delroy,OH,Triangle
1975-05-23 17:00:00,San Antonio,TX,Disk
1975-05-15 20:00:00,Lithia Springs,GA,Disk
1975-05-15 16:00:00,Pomeroy,WA,Disk
1975-05-15 13:00:00,Denton,TX,Other
1975-05-15 01:00:00,Little Rock,AR,Cigar
1975-05-15 00:00:00,Holmen (near Brookners Pond),WI,Disk
1975-05-07 02:00:00,Lodi,OH,Light
1975-05-05 02:00:00,Jacksonville,NC,Sphere
1975-05-01 17:00:00,Reno,NV,Disk
1975-05-01 02:40:00,Alexandria,VA,Fireball
1975-04-25 00:00:00,Oil City,PA,Disk
1975-04-23 03:45:00,Kettering,OH,Disk
1975-04-20 17:00:00,Mount Vernon,VA,Oval
1975-04-18 07:40:00,Waterford,PA,Disk
1975-04-15 02:00:00,Tifton,GA,Sphere
1975-04-15 02:00:00,Onalaska,WI,Disk
1975-04-15 01:30:00,Highway location,FL,Light
1975-04-15 00:00:00,Florida (central),FL,Sphere
1975-04-15 00:00:00,Huntsville,AL,Light
1975-04-12 07:00:00,Houston,TX,Unknown
1975-04-10 22:00:00,Gilkey,NC,Disk
1975-04-01 23:00:00,Waterford,CT,Circle
1975-04-01 20:15:00,"Mildura, Victoria (Australia)",,Disk
1975-04-01 20:00:00,Reno,NV,Cigar
1975-04-01 19:30:00,New Boston,TX,Light
1975-04-01 07:00:00,St. Marys,PA,Cigar
1975-03-20 16:00:00,Carlsbad,CA,Disk
1975-03-17 19:00:00,"Mexico, Distrito Federal, D.F. (Mexico)",,Disk
1975-03-15 21:00:00,Cowiche,WA,Circle
1975-03-15 19:30:00,Sao Paulo (Brazil),,Light
1975-03-15 19:00:00,New Cambria (2 Miles SE of),KS,Rectangle
1975-03-12 16:30:00,Brasilia (Brazil),,Circle
1975-03-08 19:00:00,Detroit,MI,Sphere
1975-03-07 19:00:00,Fort Lauderdale,FL,Disk
1975-03-06 21:00:00,Cowiche,WA,Disk
1975-03-06 02:00:00,"Melbourne (VIC, Australia)",,Diamond
1975-03-01 21:00:00,Roseville,CA,Disk
1975-03-01 08:00:00,Fall City,WA,Unknown
1975-02-27 06:25:00,Zirndorf (West Germany),,Light
1975-02-23 05:00:00,Ballarat (Australia),,Unknown
1975-02-18 23:00:00,Akin,IL,Triangle
1975-02-15 21:00:00,Mukwanago/Genesee (between),WI,Chevron
1975-02-02 11:30:00,Pasco,WA,Sphere
1975-01-17 18:00:00,Albany,NY,Light
1975-01-15 21:15:00,Springfield,PA,Unknown
1975-01-15 19:00:00,Miami,FL,Light
1975-01-15 16:00:00,Pipestone,MN,Sphere
1975-01-15 16:00:00,Cairo,NY,Triangle
1975-01-13 01:30:00,Uxbridge,MA,Light
1975-01-06 10:45:00,Lisle,IL,Disk
1975-01-04 22:40:00,Houston,TX,Disk
1975-01-01 00:00:00,Durrells (Canada),NF,Disk
1975-01-01 20:00:00,Denver,CO,Disk
1975-01-01 19:00:00,Waverly Hall,GA,Sphere
1975-01-01 13:00:00,Silver Hill,MD,Disk
1975-01-01 12:00:00,Phoenix,AZ,Disk
1975-01-01 11:45:00,Singapore,,Disk
1975-01-01 08:00:00,Eilat (Israel),,Cigar
1975-01-01 03:00:00,Jamestown,NY,Sphere
1975-01-01 01:00:00,Goree/Mineral Wells (between),TX,Light
1974-12-24 23:50:00,Tegucigalpa (Honduras),,Disk
1974-12-15 02:00:00,Beaumont,TX,Cigar
1974-12-12 03:00:00,Palmdale,CA,Disk
1974-12-10 10:00:00,Pauncetony,PA,Unknown
1974-12-05 20:30:00,Presque Isle,ME,Other
1974-12-01 22:30:00,Cullowhee,NC,Sphere
1974-12-01 20:30:00,Cullowhee,NC,Light
1974-12-01 01:00:00,Fort Polk,LA,Unknown
1974-11-25 22:00:00,Verbena,AL,Sphere
1974-11-25 21:00:00,West Milton,OH,Circle
1974-11-18 21:30:00,North Gower (Canada),ON,
1974-11-17 21:00:00,Higgens Lake,MI,Light
1974-11-16 17:01:00,Juneau,WI,Other
1974-11-15 23:30:00,Van Nuys,CA,Teardrop
1974-11-15 22:00:00,Deland,FL,Light
1974-11-15 21:00:00,Huber Heights/Dayton,OH,Disk
1974-11-15 21:00:00,Aiken,SC,Changing
1974-11-15 21:00:00,Higgins Lake,MI,Circle
1974-11-15 15:40:00,Val Caron (Canada),ON,Cylinder
1974-11-15 09:00:00,Cordova,AK,Disk
1974-11-15 00:00:00,West Orange,NJ,
1974-11-13 22:00:00,New Orleans,LA,Disk
1974-11-10 21:00:00,York,ME,Triangle
1974-11-09 22:00:00,Charlotte,NC,Circle
1974-11-04 20:00:00,Tullahoma,TN,Disk
1974-11-03 20:30:00,"Olney, Buckinghamshire (UK/England)",,Disk
1974-11-02 00:00:00,New Orleans,LA,Other
1974-11-01 21:00:00,Oil City,PA,Unknown
1974-11-01 20:00:00,Davenport,IA,Light
1974-11-01 20:00:00,Alpine,TX,Light
1974-11-01 01:00:00,Nashville,TN,Light
1974-10-31 17:45:00,Chicago,IL,
1974-10-31 07:00:00,Rockford,IL,Light
1974-10-27 21:00:00,Eastland,UT,Sphere
1974-10-22 20:00:00,Oneonta,AL,Circle
1974-10-20 21:00:00,Owensboro,KY,Light
1974-10-20 19:30:00,Houston,TX,Circle
1974-10-20 07:00:00,San Jose,CA,Fireball
1974-10-18 01:00:00,Hopkinsville,KY,Circle
1974-10-15 23:00:00,La Junta,CO,Other
1974-10-15 22:30:00,San Francisco (south of),CA,Light
1974-10-15 20:00:00,Big Sandy,TX,Triangle
1974-10-15 18:30:00,Bath,OH,Oval
1974-10-15 18:00:00,Memphis,TN,Cigar
1974-10-15 02:30:00,Oak Creek,CO,Cigar
1974-10-15 02:00:00,Missisauga (Canada),ON,Circle
1974-10-15 01:30:00,North of Colorado Springs,CO,Light
1974-10-14 20:00:00,Oran,MO,
1974-10-14 16:30:00,Fulton,MO,Diamond
1974-10-10 23:00:00,Hudson,KS,Light
1974-10-10 21:30:00,Cardiff (UK/Wales),,Disk
1974-10-10 19:30:00,Hudson,MA,Other
1974-10-10 17:00:00,Willow Beach,AZ,Light
1974-10-10 02:00:00,Australia (out back),,Unknown
1974-10-07 19:50:00,Yakima,WA,Cone
1974-10-06 22:00:00,Chicago,IL,Oval
1974-10-06 19:00:00,New Orleans,LA,
1974-10-05 23:00:00,Fossil,OR,Changing
1974-10-01 21:00:00,Chester,NJ,Light
1974-10-01 20:00:00,Ankara (Turkey),,Changing
1974-10-01 20:00:00,Deerwood,MN,Unknown
1974-10-01 18:00:00,Weirton,WV,Sphere
1974-10-01 01:00:00,Denton,TX,Unknown
1974-09-30 17:00:00,Puerto Rico,,Sphere
1974-09-30 01:00:00,Baskin,LA,Oval
1974-09-29 04:00:00,Kalama,WA,Oval
1974-09-23 21:30:00,Spanaway,WA,Other
1974-09-22 17:00:00,Jamul (east of),CA,Fireball
1974-09-15 22:30:00,Independence,MO,Other
1974-09-15 22:00:00,Cuba City,IL,Triangle
1974-09-15 21:30:00,Woodburn,IN,Rectangle
1974-09-15 21:00:00,,KY,Disk
1974-09-15 20:00:00,Westerlo,NY,Light
1974-09-15 20:00:00,Hattiesburg,MS,Triangle
1974-09-15 18:30:00,Detroit,MI,Disk
1974-09-15 17:20:00,"Heber Springs, Greers Ferry Lake",AR,Disk
1974-09-15 03:00:00,Chico,CA,Chevron
1974-09-15 02:00:00,Kelso,WA,Triangle
1974-09-14 03:00:00,Piedmont,OK,Disk
1974-09-13 21:00:00,Columbia,SC,Disk
1974-09-11 20:00:00,Denver,CO,Other
1974-09-08 18:00:00,Claremont,CA,Rectangle
1974-09-07 22:30:00,Toronto (Canada),ON,Unknown
1974-09-05 21:00:00,Saskatoon (Canada),SK,Triangle
1974-09-03 22:00:00,Murfreesboro,TN,Disk
1974-09-01 23:00:00,"Sitka (North of, St. John Bay)",AK,Disk
1974-09-01 21:00:00,Bremen,IN,Disk
1974-09-01 20:00:00,Auburn/Montgomery (between),AL,Rectangle
1974-09-01 17:30:00,Cumberland,MD,Light
1974-09-01 16:00:00,Elmira (Canada),ON,Triangle
1974-09-01 16:00:00,Owensboro,KY,
1974-08-31 13:00:00,"Boughton, Kent (UK/England)",,Cylinder
1974-08-29 22:00:00,Rochester Hills,MI,Disk
1974-08-25 21:00:00,Colliers,WV,Disk
1974-08-23 19:30:00,Bridgeport (pond flowing out of Remington Arms compound),CT,Triangle
1974-08-23 02:30:00,North Windham,ME,Disk
1974-08-21 11:00:00,Holloman AFB,NM,Other
1974-08-20 23:45:00,Delta,UT,Disk
1974-08-20 22:00:00,King City,CA,Oval
1974-08-18 23:50:00,Colwyn Bay (town) (UK/Wales),,Circle
1974-08-16 19:30:00,Somersworth,NH,Disk
1974-08-15 22:30:00,Chubbuck,ID,Other
1974-08-15 22:00:00,Girard,OH,Unknown
1974-08-15 22:00:00,Canon AFB,NM,Light
1974-08-15 20:30:00,Miami,FL,Cigar
1974-08-15 20:00:00,Niagara Falls,NY,Triangle
1974-08-15 20:00:00,Gold Beach,OR,Circle
1974-08-15 20:00:00,Redondo,WA,Disk
1974-08-15 17:00:00,Pullman/Allegan,MI,Circle
1974-08-15 07:00:00,Kent,OH,Disk
1974-08-15 00:00:00,Ft. Myers,FL,Disk
1974-08-12 20:30:00,Boardman,OH,Disk
1974-08-10 18:00:00,Greenville,SC,Rectangle
1974-08-10 13:00:00,Glendale,AZ,Light
1974-08-10 13:00:00,New Rochelle,NY,Oval
1974-08-10 01:00:00,New Rochelle,NY,Oval
1974-08-09 12:00:00,Spokane,WA,Cigar
1974-08-09 12:00:00,Spokane,WA,Other
1974-08-08 22:00:00,Lake Zurich,IL,Sphere
1974-08-08 10:00:00,Mentor,OH,Disk
1974-08-08 03:00:00,East Haven,CT,Light
1974-08-07 20:00:00,Morganfield,KY,Circle
1974-08-02 16:00:00,Warren,OH,Circle
1974-08-01 23:00:00,Campbell,CA,Triangle
1974-08-01 22:45:00,Lexington,KY,Disk
1974-08-01 22:00:00,Springfield,OH,Cigar
1974-08-01 21:30:00,Pemberton,NJ,Circle
1974-08-01 21:00:00,Clarkston,GA,Oval
1974-08-01 21:00:00,Chester,CA,Triangle
1974-08-01 19:00:00,Grafton,MA,Circle
1974-08-01 18:00:00,Kent (UK/England),,Cigar
1974-08-01 16:00:00,UK/Scotland,,Circle
1974-08-01 03:00:00,Wilton,CT,Cylinder
1974-07-30 14:00:00,Windsor (Canada),ON,Unknown
1974-07-27 02:30:00,Cohasset,MA,Light
1974-07-26 20:30:00,Claremont,NC,Oval
1974-07-25 21:00:00,Bridgeport,CT,Circle
1974-07-24 22:00:00,Hagerstown,MD,Disk
1974-07-24 21:00:00,East Berkshire,VT,Light
1974-07-24 19:00:00,Hagerstown,MD,Disk
1974-07-22 22:30:00,Salida,CO,Disk
1974-07-22 14:00:00,Gulf of Mexico (18 mi. from Bay County),FL,Disk
1974-07-21 22:30:00,Apple Valley/Burnsville,MN,Disk
1974-07-21 21:00:00,Newark,DE,Disk
1974-07-20 22:00:00,Woodbridge,NJ,Disk
1974-07-20 21:00:00,Corning,NY,Oval
1974-07-20 18:30:00,Salem,MA,Cigar
1974-07-20 03:00:00,Morgan City,LA,Triangle
1974-07-20 02:00:00,Marfa,TX,Oval
1974-07-18 20:00:00,Bremerton,WA,Delta
1974-07-18 03:00:00,Sebring,FL,Cigar
1974-07-16 23:00:00,Scottsville,KY,Cross
1974-07-16 01:00:00,Fort Lauderdale,FL,Fireball
1974-07-15 22:30:00,New Albany,IN,Triangle
1974-07-15 22:00:00,Bridgeview,IL,Triangle
1974-07-15 22:00:00,Valencia,CA,Disk
1974-07-15 21:00:00,Jacksonville,FL,Triangle
1974-07-15 21:00:00,Ottawa,IL,Unknown
1974-07-15 20:00:00,Hampton (Virgina Beach amusment park),VA,Light
1974-07-15 19:30:00,Matheson (Canada),ON,Sphere
1974-07-15 19:00:00,Overland Park,KS,Light
1974-07-15 17:00:00,Evanston,IL,Disk
1974-07-15 14:00:00,Carthage,MS,Unknown
1974-07-15 13:00:00,Vining,MN,Other
1974-07-15 12:00:00,Cairns (Australia),,Cigar
1974-07-15 05:30:00,Jermyn,PA,Fireball
1974-07-15 03:30:00,Live Oak,CA,Triangle
1974-07-15 02:30:00,Valley Falls,KS,Egg
1974-07-15 02:00:00,Mediterranean Sea,,Unknown
1974-07-13 00:00:00,Conrath,WI,Disk
1974-07-12 10:10:00,Mosinee,WI,Oval
1974-07-10 00:00:00,Marion,OH,Sphere
1974-07-07 21:00:00,Boston,MA,Circle
1974-07-07 03:00:00,Council Bluffs,IA,Disk
1974-07-05 23:00:00,Jackson,MS,Triangle
1974-07-04 00:00:00,North Carolina (Highway 70),NC,Circle
1974-07-02 22:00:00,Plantation,FL,Oval
1974-07-01 21:30:00,Lynden,WA,Light
1974-07-01 20:00:00,Mishawaka,IN,Circle
1974-07-01 20:00:00,Benton,KY,Fireball
1974-07-01 16:00:00,San Pedro Sula (Honduras),,Oval
1974-07-01 06:00:00,Maple Valley,WA,Light
1974-06-30 23:00:00,Bedford,VA,Light
1974-06-30 22:00:00,Minot,ND,Other
1974-06-30 21:00:00,Kingston,MA,Disk
1974-06-30 21:00:00,New York City (Bronx),NY,Circle
1974-06-30 21:00:00,Herkimer,NY,Cigar
1974-06-30 20:00:00,Reyes/Santa Rosa (between) (Bolivia),,Oval
1974-06-30 19:00:00,Camden,NJ,Rectangle
1974-06-30 18:30:00,New York,NY,Disk
1974-06-30 14:00:00,Hutchinson,KS,Cigar
1974-06-30 12:00:00,Los Angeles,CA,Sphere
1974-06-30 09:30:00,Springfield,MO,Circle
1974-06-30 00:00:00,Columbus,GA,Disk
1974-06-30 00:00:00,Caribou Maine,ME,Disk
1974-06-25 09:00:00,South Haven,MI,Disk
1974-06-24 14:40:00,Schweinfurt (West Germany),,Disk
1974-06-20 20:00:00,Fort Scott,KS,Diamond
1974-06-20 16:00:00,Minneapolis,MN,Light
1974-06-20 05:30:00,Ashland,OH,Disk
1974-06-20 01:00:00,Gibralter,MI,Light
1974-06-17 13:00:00,Paulsboro,NJ,Oval
1974-06-15 00:00:00,Westline,PA,Light
1974-06-15 23:00:00,Guaíba (Brazil),,Sphere
1974-06-15 23:00:00,Ingersoll (Canada),ON,Oval
1974-06-15 22:30:00,Calera (outskirts of),AL,Disk
1974-06-15 22:00:00,Truckee/Lake Tahoe area,CA,Cigar
1974-06-15 21:00:00,Kingston,MA,
1974-06-15 21:00:00,Pensacola,FL,Sphere
1974-06-15 20:00:00,Harrisville,PA,Triangle
1974-06-15 20:00:00,San Diego (Mission Bay Walk/Santa Clara Ct. M.B.),CA,Sphere
1974-06-15 19:00:00,Davao (Philippines),,Oval
1974-06-15 18:00:00,Dunkirk,OH,Disk
1974-06-15 15:30:00,Bellingham,MA,Other
1974-06-15 15:00:00,Live Oak,CA,Triangle
1974-06-15 13:00:00,Albany,NY,Triangle
1974-06-15 13:00:00,Austin,MN,Other
1974-06-15 12:20:00,Janesville,WI,Other
1974-06-15 12:00:00,Shady Point,OK,Disk
1974-06-15 08:00:00,Roseville,MI,Triangle
1974-06-15 02:45:00,Erie (countryside),PA,Circle
1974-06-14 05:30:00,La Mesa,CA,Triangle
1974-06-12 03:00:00,Rexburg,ID,Oval
1974-06-10 19:00:00,Kentucky,KY,Other
1974-06-10 14:30:00,Merkel,TX,Disk
1974-06-08 05:00:00,Tulsa,OK,Unknown
1974-06-07 21:00:00,Commerce,TX,Light
1974-06-07 13:00:00,Ponce,,Sphere
1974-06-06 23:00:00,Bells,TX,Triangle
1974-06-06 20:30:00,"Washington, D.C.",DC,Disk
1974-06-06 14:00:00,Green Cove Springs,FL,Circle
1974-06-06 12:00:00,Derbyshire (UK/England),,Triangle
1974-06-01 23:00:00,Manistee,MI,Unknown
1974-06-01 23:00:00,Milo,MO,Light
1974-06-01 22:30:00,Madison,CT,Sphere
1974-06-01 22:00:00,Placerville,CA,Chevron
1974-06-01 22:00:00,Ovid,CO,Unknown
1974-06-01 22:00:00,Douglasville,GA,Other
1974-06-01 21:00:00,Okinawa,,Unknown
1974-06-01 21:00:00,Davidson County,NC,Disk
1974-06-01 21:00:00,North Miami,FL,Fireball
1974-06-01 19:00:00,Boulder Creek,CA,Other
1974-06-01 15:00:00,Niles,CA,Fireball
1974-06-01 13:11:00,Langbank (Canada),SA,Circle
1974-06-01 13:00:00,Tucson,AZ,Cylinder
1974-06-01 13:00:00,Terrytown,LA,Other
1974-06-01 13:00:00,Oakville (Canada),ON,Egg
1974-06-01 12:00:00,Colorado Springs,CO,Circle
1974-06-01 10:00:00,Ore City,TX,Circle
1974-06-01 06:00:00,Lakeside to North Bend,OR,Light
1974-06-01 04:30:00,Cebu City (Philippines),,Unknown
1974-06-01 03:00:00,Ymuiden (Netherlands),,Light
1974-06-01 02:00:00,Le Pegue (France),,Triangle
1974-06-01 02:00:00,Japan,,Oval
1974-06-01 02:00:00,Wilmington,NC,Triangle
1974-06-01 00:00:00,Bardstown,KY,Disk
1974-06-01 00:00:00,East Liverpool,OH,Fireball
1974-06-01 00:00:00,Garrison,NY,Disk
1974-06-01 00:00:00,Marquette,MI,Oval
1974-06-01 00:00:00,Peebles,OH,Circle
1974-06-01 00:00:00,Napa,CA,Cigar
1974-05-27 17:00:00,Lyndhurst,NJ,Circle
1974-05-27 12:00:00,Spring Lake,MI,Oval
1974-05-22 05:30:00,Mescalero Indian Reservation,NM,Rectangle
1974-05-20 20:30:00,Jonesboro,GA,Disk
1974-05-15 21:00:00,Passaic,NJ,Cigar
1974-05-15 21:00:00,Aurora,OR,Disk
1974-05-15 20:30:00,Smyrna,GA,Disk
1974-05-15 20:00:00,Atlanta,GA,Disk
1974-05-15 15:15:00,Howard Beach,NY,Disk
1974-05-15 13:00:00,Bristow,OK,Cigar
1974-05-15 01:30:00,Esopus,NY,Other
1974-05-15 00:00:00,Jackson,MS,Unknown
1974-05-14 21:00:00,Taylorsville,NC,Disk
1974-05-10 19:00:00,Athens,GA,Circle
1974-05-01 20:30:00,Philippi,WV,Unknown
1974-05-01 17:00:00,Franklin,KY,Oval
1974-05-01 03:00:00,Springhill,LA,
1974-05-01 01:00:00,Ft. Bragg,NC,Circle
1974-04-29 03:15:00,Port Everglades/Fort Lauderdale,FL,Unknown
1974-04-25 20:30:00,Brooksville,ME,Disk
1974-04-23 21:00:00,Houston,TX,Light
1974-04-23 20:00:00,Rosalia,WA,Chevron
1974-04-20 02:15:00,Galesburg,MI,Disk
1974-04-15 23:00:00,Dexter,MO,Disk
1974-04-15 22:00:00,Ventura,CA,Circle
1974-04-15 22:00:00,Wooster,OH,Sphere
1974-04-15 22:00:00,Santa Ana,CA,Sphere
1974-04-15 20:00:00,natchitoches,LA,Other
1974-04-15 18:00:00,Chicago,IL,Oval
1974-04-10 07:10:00,Hallsville,OH,Sphere
1974-04-04 07:30:00,Petaluma,CA,Sphere
1974-04-03 00:30:00,Virginia Beach,VA,Fireball
1974-04-02 23:30:00,"Birmingham (Wisteria Dr., .5 mi down)",AL,Disk
1974-04-01 13:00:00,Mill Valley,CA,Circle
1974-04-01 07:30:00,Aurora,CO,Changing
1974-03-21 23:00:00,Wewahitchka,FL,Disk
1974-03-20 15:30:00,Palgarup (Australia),,Disk
1974-03-15 22:30:00,Santa Rosa,CA,Disk
1974-03-15 22:00:00,Cotton County,OK,Rectangle
1974-03-15 19:30:00,Moosic,PA,Circle
1974-03-15 18:00:00,Tula,MS,Circle
1974-03-15 06:00:00,Metarie,LA,Disk
1974-02-19 03:00:00,Indianapolis,IN,Disk
1974-02-15 22:10:00,Simpson,PA,Unknown
1974-02-15 20:00:00,Orange,CA,Flash
1974-02-14 21:00:00,Woodlawn,VA,Fireball
1974-01-31 15:00:00,Ponce (Puerto Rico),PR,Sphere
1974-01-30 23:00:00,San Diego,CA,Unknown
1974-01-24 22:00:00,Pawtucket,RI,Disk
1974-01-24 00:00:00,Pawtucket,RI,Disk
1974-01-18 19:00:00,Madison,ME,Oval
1974-01-15 18:30:00,Puerto Rico,,Disk
1974-01-15 05:00:00,Terre Haute,IN,Disk
1974-01-11 03:00:00,Cambridge (UK/England),,Sphere
