# UFO sightings reported to the National UFO Reporting Center 
# http://www.nuforc.org/webreports
# date range: 2000-01-01 to 2015-12-31
# NOTE: Data is largely unsanitized!
#
dtime,city,state,ufoshape
2001-07-05 18:00:00,Three Rivers,MI,Teardrop
2001-07-05 16:30:00,Clearfield,UT,Egg
2001-07-05 01:00:00,Union City,MI,Other
2001-07-05 00:05:00,Houston,TX,Oval
2001-07-04 23:50:00,Houston,TX,Oval
2001-07-04 23:20:00,Houston,TX,Light
2001-07-04 22:00:00,Big Pine,CA,Disk
2001-07-04 22:00:00,Long Beach,CA,Light
2001-07-04 21:10:00,Narragansett,RI,Rectangle
2001-07-04 20:00:00,Des Moines,IA,Triangle
2001-07-04 19:30:00,Independence,MO,Triangle
2001-07-04 17:00:00,"Brisbane (QLD, Australia)",,Oval
2001-07-04 13:00:00,Slickville,PA,Circle
2001-07-04 07:31:00,Weston-super-Mare (UK/England),,Light
2001-07-04 05:00:00,Redondo,WA,Oval
2001-07-04 02:10:00,Odense (Denmark),,Circle
2001-07-04 00:00:00,"Hatyai, Songkhla (Thailand)",,Chevron
2001-07-04 00:00:00,Kennewick,WA,Light
2001-07-03 23:25:00,Germantown,WI,Circle
2001-07-03 22:30:00,San Diego,CA,Egg
2001-07-03 22:30:00,San Diego,CA,Egg
2001-07-03 20:15:00,Collegeville,PA,Cigar
2001-07-03 18:45:00,Manchester,CT,Other
2001-07-03 11:30:00,Auckland (New Zealand),,Triangle
2001-07-03 02:10:00,Seattle,WA,Fireball
2001-07-02 22:30:00,Potosi,MO,Light
2001-07-02 22:00:00,Doniphan,MO,Triangle
2001-07-02 20:10:00,Victoria (Canada),BC,Sphere
2001-07-02 19:30:00,Miami,FL,Egg
2001-07-02 13:25:00,Cle Elum,WA,Chevron
2001-07-02 03:00:00,Greenfield,MN,Oval
2001-07-02 02:35:00,East Stroudsburg,PA,Egg
2001-07-01 23:30:00,Clear Lake,IN,Light
2001-07-01 23:00:00,Hallandale,FL,Circle
2001-07-01 22:40:00,Countryside,IL,Egg
2001-07-01 22:35:00,Scarborough (UK/England),,Light
2001-07-01 22:30:00,Normal,IL,Other
2001-07-01 22:30:00,Kimberling City,MO,Formation
2001-07-01 22:00:00,Coleman,WI,Disk
2001-07-01 22:00:00,Key West,FL,Sphere
2001-07-01 21:20:00,Victoria (Canada),BC,Cylinder
2001-07-01 20:00:00,Monrovia,CA,Rectangle
2001-07-01 20:00:00,London (UK/England),,Oval
2001-07-01 16:30:00,Gresham,OR,Circle
2001-07-01 15:30:00,Marysville,WA,Oval
2001-07-01 13:00:00,Longmont,CO,Cigar
2001-07-01 11:50:00,Laramie,WY,Other
2001-07-01 11:00:00,Chicago,IL,Sphere
2001-07-01 10:00:00,,,
2001-07-01 02:48:00,Pembroke Pines,FL,Fireball
2001-07-01 02:45:00,San Pablo,CA,Circle
2001-07-01 01:00:00,Jerome,AZ,Formation
2001-07-01 00:30:00,Quantico,VA,Light
2001-06-30 23:45:00,Manchester (UK/England),,Sphere
2001-06-30 23:00:00,Pine Bush,NY,Triangle
2001-06-30 22:50:00,Milwaukee,WI,Light
2001-06-30 22:30:00,McCamey,TX,Oval
2001-06-30 22:00:00,Minnesota (unspecified location),MN,Light
2001-06-30 22:00:00,Fort Nelson (Canada),BC,Circle
2001-06-30 21:33:00,Lone Butte (Gila River Indian Community),AZ,Fireball
2001-06-30 21:25:00,Chandler,AZ,Disk
2001-06-30 21:25:00,Crestline,CA,Light
2001-06-30 21:20:00,Crestline,CA,Light
2001-06-30 21:00:00,Crestline,CA,Other
2001-06-30 21:00:00,Crestline,CA,Light
2001-06-30 21:00:00,Crestline,TN,Light
2001-06-30 21:00:00,Dunedin (New Zealand),,Circle
2001-06-30 20:30:00,Wodonga (Australia),,Circle
2001-06-30 20:00:00,Garden Grove,CA,Rectangle
2001-06-30 20:00:00,Howland,OH,Triangle
2001-06-30 19:00:00,Delray Beach,FL,Unknown
2001-06-30 19:00:00,St. Thomas (Canada),ON,Formation
2001-06-30 12:30:00,Albuquerque,NM,
2001-06-30 12:00:00,Parrish,FL,Other
2001-06-30 11:00:00,Nevada desert (rural; unspecified by witness),NV,Oval
2001-06-30 10:45:00,Florahome,FL,Circle
2001-06-30 05:00:00,Enon,OH,Light
2001-06-30 04:00:00,Hereford (UK/England),,Circle
2001-06-30 01:00:00,Lafollette,TN,Circle
2001-06-30 01:00:00,Nokomis,FL,Other
2001-06-30 00:30:00,Santa Rosa,CA,Other
2001-06-29 23:35:00,Churchable (Australia),,Unknown
2001-06-29 23:15:00,Gheen,MN,Unknown
2001-06-29 14:00:00,Seattle (North),WA,Unknown
2001-06-29 04:05:00,Kenilworth,NJ,Triangle
2001-06-29 02:00:00,Phillip Island (Australia),,Light
2001-06-28 23:43:00,Vancouver,WA,Chevron
2001-06-28 23:00:00,Spearfish,SD,Light
2001-06-28 03:00:00,Simi Valley,CA,Circle
2001-06-28 03:00:00,Mission Viejo,CA,Light
2001-06-28 02:27:00,Bryn Mawr,PA,Triangle
2001-06-28 00:45:00,Toledo,OH,Triangle
2001-06-27 20:50:00,Rockville,MD,Triangle
2001-06-27 18:45:00,Coffs Harbour (Australia),,Circle
2001-06-27 17:30:00,Kennewick,WA,Other
2001-06-27 15:45:00,Los Angeles,CA,Cigar
2001-06-27 15:20:00,Pasadena,CA,Cylinder
2001-06-27 07:05:00,Ann Arbor,MI,Egg
2001-06-27 06:55:00,Irvine,CA,Other
2001-06-27 03:15:00,Sarasota,FL,Circle
2001-06-27 02:15:00,Missoula,MT,Changing
2001-06-26 22:20:00,Rockford,IL,Light
2001-06-26 14:45:00,Ottawa (Canada),ON,Changing
2001-06-26 10:38:00,Nipomo,CA,Sphere
2001-06-26 02:30:00,Mahopac,NY,Circle
2001-06-25 23:00:00,Midway,GA,Other
2001-06-25 21:35:00,Daytona Beach,FL,Unknown
2001-06-25 21:30:00,Fort Myers,FL,Cone
2001-06-25 21:25:00,Holmes Beach,FL,Light
2001-06-25 21:15:00,West Palm Beach,FL,Light
2001-06-25 21:15:00,Ocracoke Island,NC,Other
2001-06-25 21:15:00,Punta Gorda,FL,Light
2001-06-25 21:15:00,Parkesburg,PA,Light
2001-06-25 21:15:00,Sarasota,FL,Triangle
2001-06-25 21:10:00,Atlantic Ocean,,Oval
2001-06-25 21:00:00,Orlando,FL,Other
2001-06-25 21:00:00,Columbia,MO,Circle
2001-06-25 21:00:00,Miami,FL,Cone
2001-06-25 21:00:00,Cocoa,FL,Other
2001-06-25 21:00:00,Savannah,GA,Unknown
2001-06-25 21:00:00,Ocala,FL,Triangle
2001-06-25 20:30:00,Punta Gorda,FL,Light
2001-06-25 20:00:00,Mineral,VA,Light
2001-06-25 19:55:00,Spring Grove,PA,Other
2001-06-25 19:30:00,Irving,TX,Unknown
2001-06-25 16:30:00,Seattle,WA,Sphere
2001-06-25 00:00:00,Mount Vernon,WA,Triangle
2001-06-24 23:59:00,Waretown,NJ,Triangle
2001-06-24 23:45:00,Derby (UK/England),,Chevron
2001-06-24 22:45:00,East Haddam,CT,Egg
2001-06-24 22:30:00,Blackwell,OK,Disk
2001-06-24 22:30:00,Santa Clara,CA,Light
2001-06-24 21:00:00,Daytona Beach,FL,Other
2001-06-24 20:50:00,Danville,IN,Unknown
2001-06-24 17:30:00,Cypress,TX,Changing
2001-06-24 13:30:00,Afyon (Turkey),,Light
2001-06-24 13:30:00,Playa del Rey,CA,Triangle
2001-06-24 13:00:00,Tupelo,MS,Unknown
2001-06-24 10:31:00,Mesa,AZ,Unknown
2001-06-24 10:00:00,Highland,MI,Triangle
2001-06-23 23:46:00,Blairsville,GA,Triangle
2001-06-23 23:35:00,Woodridge,IL,Light
2001-06-23 23:15:00,La Junta,CO,Triangle
2001-06-23 23:15:00,Quincy,CA,Light
2001-06-23 22:45:00,Kirkwood,CA,Other
2001-06-23 22:00:00,Cosby,TN,Fireball
2001-06-23 21:45:00,Fernandina Beach,FL,Circle
2001-06-23 21:24:00,Byhalia,MS,Disk
2001-06-23 21:04:00,Quincy,CA,Light
2001-06-23 20:47:00,Helena,AL,Fireball
2001-06-23 18:30:00,Pocatello,ID,Other
2001-06-23 03:00:00,Des Moines,IA,Fireball
2001-06-23 00:00:00,Greeley,CO,Diamond
2001-06-22 23:00:00,Manchester,MO,Circle
2001-06-22 22:00:00,Gainsville (near),FL,Triangle
2001-06-22 21:45:00,Boston,MA,Disk
2001-06-22 21:00:00,Downers Grove,IL,Disk
2001-06-22 18:30:00,Boston,MA,Circle
2001-06-22 05:30:00,Jupiter,FL,Light
2001-06-22 03:00:00,Rockport,ME,Unknown
2001-06-21 23:35:00,San Dimas,CA,Diamond
2001-06-21 22:50:00,Vancouver,WA,
2001-06-21 22:30:00,Ames,IA,Triangle
2001-06-21 21:25:00,Eastland,TX,Light
2001-06-21 21:00:00,Issaquah,WA,Other
2001-06-21 18:00:00,Mt. Popocatepetl (Mexico),,Oval
2001-06-21 13:00:00,San Antonio,TX,Sphere
2001-06-21 04:55:00,Shreveport,LA,Cigar
2001-06-21 02:52:00,Harlowton,MT,Circle
2001-06-21 02:15:00,Soldatna,AK,Disk
2001-06-21 02:00:00,Toronto (Canada),ON,Unknown
2001-06-21 01:30:00,West Vancouver (Canada),BC,Triangle
2001-06-21 00:30:00,Basingstoke (UK/England),,Light
2001-06-21 00:00:00,Lewistown,MT,Circle
2001-06-21 00:00:00,Independence,VA,
2001-06-20 22:30:00,Tunbridge Wells (UK/England),,Light
2001-06-20 22:00:00,Hampton,TN,Triangle
2001-06-20 21:28:00,Pahoa,HI,Circle
2001-06-20 17:30:00,Charleston,SC,Circle
2001-06-20 15:00:00,Tracy,CA,Disk
2001-06-20 01:30:00,Canberra (Australia),,Teardrop
2001-06-20 01:00:00,Tucson,AZ,Unknown
2001-06-19 23:30:00,Canby,CA,Light
2001-06-19 22:30:00,Charlotte,NC,Unknown
2001-06-19 22:25:00,Bermuda,,Circle
2001-06-19 21:33:00,Columbia,SC,Light
2001-06-19 21:00:00,Ponte Vedra Beach,FL,Light
2001-06-19 20:05:00,Eugene,OR,Light
2001-06-19 03:00:00,Daytona Beach (outside limits of),FL,Rectangle
2001-06-19 02:00:00,Riverview (Canada),NB,Unknown
2001-06-19 00:30:00,Chama River (El Vado dam),NM,Light
2001-06-18 16:50:00,New York City,NY,Cigar
2001-06-18 14:30:00,Hickory (hwy 321 8mi s.),NC,Chevron
2001-06-18 07:50:00,Wigan (UK/England),,Other
2001-06-17 22:30:00,Lawrenceville,GA,Circle
2001-06-17 22:20:00,Bristol,TN,Fireball
2001-06-17 22:16:00,Tampa,FL,Diamond
2001-06-17 21:30:00,Clinton Township,MI,Light
2001-06-17 19:40:00,Pottstown,PA,Cigar
2001-06-17 02:30:00,Eads,CO,Triangle
2001-06-17 00:00:00,New York City,NY,Disk
2001-06-16 23:59:00,Madison,WI,Other
2001-06-16 23:46:00,Squamish (Canada),BC,Changing
2001-06-16 23:45:00,Plantagent (Canada),ON,Disk
2001-06-16 23:30:00,Dublin (Republic of Ireland),,Disk
2001-06-16 23:30:00,Oak Park,MI,Circle
2001-06-16 23:15:00,Agawam,MA,Teardrop
2001-06-16 22:30:00,Folly Beach,SC,Teardrop
2001-06-16 21:30:00,Tichborne (Canada),ON,Other
2001-06-16 20:35:00,Bradenton,FL,Oval
2001-06-16 00:30:00,Rayland,OH,Light
2001-06-15 23:00:00,North Plains,OR,Triangle
2001-06-15 23:00:00,Concord,NH,Circle
2001-06-15 23:00:00,Myrtle Beach,SC,Sphere
2001-06-15 23:00:00,Paradise Valley,AZ,Light
2001-06-15 23:00:00,Manchester (UK/England),,Light
2001-06-15 22:30:00,Whitesburg,GA,Other
2001-06-15 22:30:00,"Hopkinsville ((west of, on I-24)",KY,Fireball
2001-06-15 22:20:00,Monroe,WA,Circle
2001-06-15 22:00:00,Cutler,CA,Circle
2001-06-15 20:00:00,Phoenix,AZ,Circle
2001-06-15 20:00:00,Ontario,CA,Fireball
2001-06-15 16:45:00,Glenview,IL,Sphere
2001-06-15 16:35:00,Linden,NJ,Rectangle
2001-06-15 16:00:00,Spring Mills,WV,Cigar
2001-06-15 16:00:00,Dallas,TX,Disk
2001-06-15 15:30:00,Toronto (15Km south of) (Canada),ON,Cylinder
2001-06-15 15:20:00,Lisboa (Portugal),,Cone
2001-06-15 15:00:00,Littleton,CO,Disk
2001-06-15 15:00:00,Naperville,IL,Sphere
2001-06-15 12:00:00,Beaver Lake,AR,Changing
2001-06-15 07:00:00,Lake Worth,FL,Disk
2001-06-15 06:10:00,Perth (Western Australia),,Unknown
2001-06-15 04:00:00,Vancouver (Canada),BC,Light
2001-06-15 03:00:00,Santa Fe,NM,Unknown
2001-06-15 00:48:00,Longmont (near),CO,Rectangle
2001-06-14 23:10:00,Staffa (Canada),ON,Light
2001-06-14 22:00:00,Orinda,CA,Changing
2001-06-14 22:00:00,Salem,OR,Other
2001-06-14 21:30:00,Rockton,IL,Egg
2001-06-14 21:30:00,Brockville (Canada),ON,Formation
2001-06-14 20:45:00,Suwanee,GA,Changing
2001-06-14 20:34:00,Suwanee,GA,Changing
2001-06-14 11:00:00,Gordon Lake (north of Yellowknife) (Canada),NT,Light
2001-06-14 01:28:00,Dallas,TX,Flash
2001-06-13 23:10:00,Wisconsin Rapids,WI,Other
2001-06-13 23:10:00,"Trowbridge, Wiltshire (UK/England)",,Triangle
2001-06-13 23:00:00,Ashtabula,OH,Light
2001-06-13 22:05:00,Formosa,AR,Other
2001-06-13 21:30:00,Hamburg,NY,Light
2001-06-13 21:00:00,Wells,NV,Light
2001-06-13 20:40:00,Kailua Kona,HI,Circle
2001-06-13 14:45:00,Gaylordsville,CT,Changing
2001-06-13 14:00:00,Charlotte,NC,Sphere
2001-06-13 01:45:00,San Jose,CA,Light
2001-06-13 01:15:00,Laval (Canada),PQ,Light
2001-06-13 01:15:00,Edmonton (Canada),AB,Flash
2001-06-13 00:00:00,Romania,,Disk
2001-06-12 23:00:00,Bellingham,WA,Oval
2001-06-12 22:00:00,Kaslo (Canada),BC,Triangle
2001-06-12 21:00:00,Ridgefarm,IL,Flash
2001-06-12 03:00:00,Azle,TX,Light
2001-06-12 01:00:00,Goldfield (Near),NV,Formation
2001-06-11 23:30:00,Puyallup,WA,Oval
2001-06-11 22:40:00,Puyallup,WA,Circle
2001-06-11 22:00:00,Saginaw,MI,Triangle
2001-06-11 13:00:00,Florence,SC,Disk
2001-06-11 00:00:00,Follansbee,WV,Other
2001-06-10 23:45:00,Sherman,CT,Light
2001-06-10 23:30:00,Beaver,OK,Light
2001-06-10 23:00:00,Cancun (Mexico),,Light
2001-06-10 23:00:00,Greenwood,MO,Triangle
2001-06-10 22:30:00,Channahon,IL,Triangle
2001-06-10 22:30:00,Anchorage,AK,Egg
2001-06-10 22:30:00,Pocahontas,AR,Circle
2001-06-10 22:30:00,Harwoord Heights,IL,Light
2001-06-10 22:00:00,Maspeth,NY,Disk
2001-06-10 21:30:00,Selah,WA,Unknown
2001-06-10 21:00:00,La Palma,CA,Light
2001-06-10 21:00:00,Hatteras Island,NC,Disk
2001-06-10 21:00:00,Skelmanthorpe (UK/England),,Triangle
2001-06-10 07:00:00,St. Petersburg,FL,Disk
2001-06-10 04:00:00,San Carlos,AZ,Light
2001-06-10 03:30:00,Chesterfield,MI,Disk
2001-06-10 03:15:00,Wilmington,DE,Circle
2001-06-10 00:20:00,Redlands,CA,Circle
2001-06-10 00:00:00,,,
2001-06-09 23:50:00,Newberry,MI,Formation
2001-06-09 23:05:00,Novi,MI,Light
2001-06-09 22:15:00,Everglades,FL,Circle
2001-06-09 22:10:00,,TX,Oval
2001-06-09 22:00:00,Las Vegas,NV,Unknown
2001-06-09 21:30:00,Williams,AZ,Sphere
2001-06-09 21:00:00,Apache Junction,AZ,Light
2001-06-09 20:00:00,Rancho Cordova,CA,Circle
2001-06-09 16:25:00,Reading,PA,Egg
2001-06-09 16:00:00,New York City (Staten Island),NY,Light
2001-06-09 12:30:00,Idaho Falls,ID,Cylinder
2001-06-09 11:15:00,Seattle,WA,Rectangle
2001-06-09 07:30:00,Los Angeles,CA,Cigar
2001-06-09 03:47:00,Eldersburg,MD,Unknown
2001-06-09 00:45:00,Irons/Harper Lake,MI,Formation
2001-06-08 22:30:00,Columbia,MO,Triangle
2001-06-08 22:00:00,Polonnaruwa (Sri Lanka),,Oval
2001-06-08 21:30:00,Adelaide (South Australia),,Light
2001-06-08 20:00:00,Richmond,VA,Changing
2001-06-08 00:00:00,Springfield,SD,Unknown
2001-06-07 23:30:00,Escanaba,MI,Light
2001-06-07 23:20:00,Manchester (UK/England),,Fireball
2001-06-07 23:15:00,Blackhawk (north of),CO,Fireball
2001-06-07 22:00:00,Billings,MO,Circle
2001-06-07 22:00:00,Longmont,CO,Fireball
2001-06-07 21:55:00,Cyprus,,Light
2001-06-07 15:30:00,Newland (near),NC,
2001-06-07 04:00:00,Olympia,WA,Light
2001-06-07 02:00:00,Longmont,CO,Rectangle
2001-06-07 01:00:00,Sudbury,MA,Unknown
2001-06-06 23:00:00,Longmont,CO,Triangle
2001-06-06 22:30:00,Los Angeles,CA,Disk
2001-06-06 21:45:00,Alvin,TX,Cigar
2001-06-06 14:33:00,Fairfax,VA,Disk
2001-06-06 14:00:00,Waianae,HI,Sphere
2001-06-06 12:30:00,Cusick,WA,Cigar
2001-06-06 00:15:00,Lake Mills,IA,Light
2001-06-05 22:30:00,Olathe,KS,Other
2001-06-05 22:00:00,Wilmington,MA,Triangle
2001-06-05 21:00:00,Melbourne Beach,FL,Fireball
2001-06-05 10:37:00,Hokitika (New Zealand),,Oval
2001-06-05 03:30:00,Provo,UT,Light
2001-06-05 00:15:00,Pascagoula,MS,Disk
2001-06-05 00:01:00,Yakima,WA,Light
2001-06-04 23:33:00,Tacoma,WA,Light
2001-06-04 23:31:00,Onalaska,WI,Light
2001-06-04 23:00:00,Orlando,FL,Sphere
2001-06-04 17:30:00,Steilacoom,WA,Other
2001-06-04 04:00:00,Fresno,CA,Sphere
2001-06-03 23:43:00,Rochester,WA,Light
2001-06-03 23:35:00,Snoqualmie,WA,Unknown
2001-06-03 23:30:00,Jamaica,NY,Unknown
2001-06-03 22:10:00,Kirkland,WA,
2001-06-03 20:00:00,"Melbourne (VIC, Australia)",,Cone
2001-06-03 15:47:00,Murfreesboro,TN,Flash
2001-06-03 14:00:00,Denver,CO,Disk
2001-06-03 14:00:00,Federal Way,WA,Oval
2001-06-03 03:30:00,Wilmington,NC,Fireball
2001-06-02 22:40:00,Houston,TX,
2001-06-02 22:00:00,Broken Arrow,OK,Triangle
2001-06-02 19:00:00,Long Island (above),NY,Changing
2001-06-02 18:00:00,Wayne,NJ,Chevron
2001-06-02 15:00:00,West Hartford,CT,Sphere
2001-06-02 05:20:00,Singapore,,Light
2001-06-02 01:43:00,Kenton,OK,Disk
2001-06-02 00:00:00,Lancaster,CA,
2001-06-02 00:00:00,Bothell,WA,Light
2001-06-01 23:00:00,Hilton Head,NC,Light
2001-06-01 23:00:00,Coulterville,CA,Fireball
2001-06-01 22:30:00,Toronto (Canada),ON,Light
2001-06-01 22:30:00,Kingston,WA,Light
2001-06-01 22:04:00,Kennewick,WA,Triangle
2001-06-01 22:00:00,Old Orchard Beach,ME,Oval
2001-06-01 21:30:00,Various,CA,Sphere
2001-06-01 21:00:00,Jackson,GA,Rectangle
2001-06-01 20:00:00,"Sydney (NSW, Australia)",,Diamond
2001-06-01 16:00:00,Shirley,AR,Light
2001-06-01 13:00:00,Charlotte,NC,Egg
2001-06-01 12:30:00,Sandoval,IL,Changing
2001-06-01 07:00:00,Usak (Turkey),,
2001-06-01 00:00:00,,,Disk
2001-05-31 22:30:00,Doylestown,PA,Other
2001-05-31 22:10:00,Patagonia,AZ,Circle
2001-05-31 22:00:00,South Webster,OH,Light
2001-05-30 23:20:00,Wrexham (UK/England),,Light
2001-05-30 23:00:00,Northbrook,IL,Flash
2001-05-30 21:20:00,Chicago,IL,Other
2001-05-30 15:00:00,Sacramento,CA,Cylinder
2001-05-30 10:00:00,Odzaci (Yugoslavia),,Disk
2001-05-30 05:00:00,Bahia de Los Angeles (Baja California) (Mexico),,Sphere
2001-05-30 03:25:00,El Sobrante,CA,Disk
2001-05-29 21:30:00,Fyffe,AL,Oval
2001-05-29 20:50:00,Chandler,AZ,Light
2001-05-29 19:53:00,Torrance,CA,Changing
2001-05-29 14:30:00,Charlotte,NC,Sphere
2001-05-29 04:30:00,Los Angeles,CA,Teardrop
2001-05-29 02:40:00,Fort A.P. Hill/Bowling Green,VA,Fireball
2001-05-28 23:05:00,Buckner,IL,Oval
2001-05-28 21:30:00,Magna,UT,Circle
2001-05-28 20:15:00,Schaumburg,IL,Light
2001-05-28 18:45:00,Waynesburg,OH,Chevron
2001-05-28 12:00:00,Rosita (leaving; coh.Mexico),,Disk
2001-05-28 02:00:00,Barstow,CA,Light
2001-05-27 23:00:00,Shelton,WA,Formation
2001-05-27 23:00:00,Columbia City,IN,Light
2001-05-27 21:30:00,White Hall,MD,Light
2001-05-27 11:45:00,,,
2001-05-27 05:20:00,Tempe,AZ,Oval
2001-05-27 01:30:00,Leeds (UK/England),,Triangle
2001-05-26 23:20:00,Big Bear,CA,Light
2001-05-26 23:00:00,Racine,WI,Teardrop
2001-05-26 22:30:00,Star lake,NY,Formation
2001-05-26 22:00:00,La Quinta,CA,
2001-05-26 22:00:00,White Hall,MD,Light
2001-05-26 21:00:00,Worden,MT,Unknown
2001-05-26 20:00:00,Olympia,WA,Disk
2001-05-26 19:30:00,Socorro,NM,Other
2001-05-26 19:00:00,Pittsburgh,PA,Circle
2001-05-26 17:00:00,Parkersburg,WV,Other
2001-05-26 15:00:00,Tucson,AZ,Changing
2001-05-26 14:00:00,Lake Buena Vista,FL,Unknown
2001-05-26 02:00:00,Albuquerque,NM,Disk
2001-05-26 01:15:00,Hillsboro,OR,Light
2001-05-26 00:00:00,Bates City,MO,Light
2001-05-25 23:12:00,Dublin (Republic of Ireland),,Sphere
2001-05-25 20:00:00,McKinney,TX,Other
2001-05-25 03:00:00,Hicksville,NY,Cone
2001-05-25 02:30:00,Sarpsborg (Norway),,Light
2001-05-25 02:00:00,Apex,NC,Circle
2001-05-24 22:21:00,Sandy,UT,Light
2001-05-24 22:00:00,Murphy,NC,Light
2001-05-24 14:40:00,Rochester,NY,Formation
2001-05-24 05:00:00,Yuma,AZ,Diamond
2001-05-24 04:45:00,Henderson,NV,Other
2001-05-24 02:00:00,Toledo,OH,Triangle
2001-05-24 02:00:00,Springfield,MI,Fireball
2001-05-24 00:57:00,Winchester (UK/England),,Other
2001-05-23 22:00:00,Virginia Beach,VA,Light
2001-05-23 22:00:00,Ashland,KY,Sphere
2001-05-23 21:11:00,Manchester (UK/England),,Teardrop
2001-05-23 09:45:00,Tamborine (Australia),,Circle
2001-05-23 01:30:00,Allen Park,MI,Triangle
2001-05-22 23:30:00,Louisville,KY,Diamond
2001-05-22 23:17:00,Louisville,KY,Disk
2001-05-22 23:15:00,Louisville,KY,Oval
2001-05-22 21:40:00,Encino,CA,Sphere
2001-05-22 21:00:00,Santa Ana,CA,Sphere
2001-05-22 20:50:00,North Conway,NH,Other
2001-05-22 20:00:00,Reno,NV,Unknown
2001-05-22 12:00:00,Wray,CO,Circle
2001-05-22 03:23:00,Nis (Yugoslavia),,Other
2001-05-22 00:01:00,Kalispell,MT,Light
2001-05-21 23:00:00,La Mesa,CA,Unknown
2001-05-21 22:01:00,Seattle,WA,Circle
2001-05-21 22:00:00,Budapest (Hungary),,Light
2001-05-21 21:45:00,Las Vegas,NV,Chevron
2001-05-21 21:30:00,Bowling Green,KY,Light
2001-05-21 20:30:00,Melbourne Beach,FL,Light
2001-05-21 20:00:00,Kuala Lumpur (Malaysia),,Sphere
2001-05-21 02:00:00,St. Louis,MO,Fireball
2001-05-21 01:10:00,Atlanta,GA,Light
2001-05-21 01:00:00,New York City,NY,Changing
2001-05-20 23:00:00,London (UK/England),,Changing
2001-05-20 22:15:00,Winslow,IN,Triangle
2001-05-20 21:15:00,Hillsboro,OR,Light
2001-05-20 19:50:00,Aloha,OR,Diamond
2001-05-20 18:00:00,"Knaresborough, North Yorkshire (UK/England)",,Formation
2001-05-20 14:00:00,Denver,CO,Oval
2001-05-20 05:30:00,Freeland (Whidbey Island),WA,Cylinder
2001-05-20 04:30:00,Sacramento,CA,Light
2001-05-20 04:30:00,Sacramento,CA,Light
2001-05-20 02:00:00,Ottawa (Canada),ON,Light
2001-05-20 01:30:00,Yarmouth (Canada),NS,Light
2001-05-19 23:00:00,Passaconway,NH,Light
2001-05-19 22:30:00,New York City (Westhampton Beach),NY,Oval
2001-05-19 21:30:00,Blowing Rock,NC,Light
2001-05-19 21:07:00,Limassol,,Light
2001-05-19 20:00:00,Columbia,LA,Oval
2001-05-19 14:17:00,Palatine,IL,Cigar
2001-05-19 10:00:00,East Longmeadow,MA,Cylinder
2001-05-19 05:30:00,Mesquite,TX,Other
2001-05-19 03:00:00,Framingdale,ME,Light
2001-05-19 02:00:00,Sweet Valley,PA,Light
2001-05-19 02:00:00,Bear Canyon Lake,AZ,Formation
2001-05-19 00:12:00,Stratford (Australia),,Triangle
2001-05-19 00:01:00,Carson,WA,Light
2001-05-18 23:50:00,St. Paul/Minneapolis,MN,Unknown
2001-05-18 23:30:00,Healdsburg,CA,Triangle
2001-05-18 22:35:00,Sapulpa,OK,Triangle
2001-05-18 21:34:00,New Albany,IN,Light
2001-05-18 21:34:00,Mounds View/Blaine,MN,Rectangle
2001-05-18 21:20:00,Hoover,AL,Triangle
2001-05-18 20:30:00,Sheeps Bridge,AZ,Disk
2001-05-18 20:17:00,Roanoke,VA,Sphere
2001-05-18 03:30:00,Dania Beach (fishing pier),FL,Light
2001-05-18 01:30:00,Flat Rock,MI,Chevron
2001-05-17 23:00:00,Mount Kisco,NY,Triangle
2001-05-17 23:00:00,Banner,TN,Sphere
2001-05-17 22:20:00,Fair Oaks,CA,Triangle
2001-05-17 22:15:00,Middlesborough (UK/England),,Unknown
2001-05-17 21:45:00,Ames,IA,Triangle
2001-05-17 21:45:00,Ames,IA,Triangle
2001-05-17 20:22:00,unknown,FL,Light
2001-05-17 15:30:00,Joliet,IL,Sphere
2001-05-17 15:00:00,Joliet,IL,Sphere
2001-05-17 06:00:00,Bolingbrook,IL,Sphere
2001-05-16 22:14:00,Warner Robins,GA,Circle
2001-05-16 22:00:00,Oklahoma City (South West of),OK,Triangle
2001-05-16 21:30:00,New York City,NY,Teardrop
2001-05-16 13:00:00,Santa Barbara,CA,Disk
2001-05-16 00:45:00,Columbia,IL,Cigar
2001-05-16 00:30:00,Ahmedabad (India),,Sphere
2001-05-15 23:59:00,Delhi (India),,Unknown
2001-05-15 23:15:00,Valatie,NY,Diamond
2001-05-15 23:00:00,New Port Richey,FL,Fireball
2001-05-15 22:45:00,Mallory,NY,Flash
2001-05-15 22:00:00,Bellevue,NE,Unknown
2001-05-15 21:00:00,Vicksburg,MS,Oval
2001-05-15 21:00:00,Watkins Glen,NY,Circle
2001-05-15 19:00:00,Warrensburg,MO,Cylinder
2001-05-15 19:00:00,"Brisbane (QLD, Australia)",,Changing
2001-05-15 18:30:00,St. Thomas (Canada),ON,Oval
2001-05-15 13:00:00,New York City (Manhattan),NY,Oval
2001-05-15 01:30:00,Dalton,MA,Triangle
2001-05-15 01:00:00,Alden,MN,
2001-05-15 00:00:00,Lower Lake,CA,Unknown
2001-05-15 00:00:00,Alsip,IL,Unknown
2001-05-14 23:10:00,San Anselmo,CA,Cone
2001-05-14 22:30:00,Exeter (UK/England),,Light
2001-05-14 21:00:00,Overton,TX,Circle
2001-05-14 20:45:00,Plantation,FL,Light
2001-05-14 18:00:00,Oakland,CA,Disk
